,timestamp,pg_views,rolling_avg,pg_view_action,pg_view_christmas,pg_view_halloween,pg_view_valentine,pg_view_comedy,pg_view_romance,horror
3996,2017-11-07 15:42:00,237,275.0,43,1,2,0,50,34,17
3997,2017-11-08 15:42:00,230,253.3333333333333,43,2,1,0,40,22,13
3998,2017-11-09 15:42:00,219,228.66666666666663,41,3,2,0,40,37,25
3999,2017-11-10 15:42:00,454,301.0,77,6,10,0,81,60,44
4000,2017-11-11 15:42:00,594,422.33333333333326,106,4,5,0,100,75,53
4001,2017-11-12 15:42:00,342,463.33333333333326,72,4,4,0,59,44,34
4002,2017-11-13 15:42:00,195,377.0,45,2,4,0,32,36,9
4003,2017-11-14 15:42:00,376,304.3333333333333,71,9,4,0,54,43,28
4004,2017-11-15 15:42:00,251,274.0,50,3,3,0,42,33,18
4005,2017-11-16 15:42:00,231,286.0,38,1,1,0,29,38,16
4006,2017-11-17 15:42:00,381,287.6666666666667,82,4,5,0,71,45,24
4007,2017-11-18 15:42:00,527,379.66666666666674,81,6,2,0,65,66,25
4008,2017-11-19 15:42:00,392,433.33333333333326,77,8,7,0,86,44,16
4009,2017-11-20 15:42:00,215,378.0,40,2,0,0,26,25,23
4010,2017-11-21 15:42:00,311,306.0,61,2,0,0,69,29,17
4011,2017-11-22 15:42:00,198,241.3333333333333,46,1,2,0,37,30,10
4012,2017-11-23 15:42:00,242,250.3333333333333,56,5,4,0,49,31,21
4013,2017-11-24 15:42:00,365,268.3333333333333,69,6,1,0,50,42,14
4014,2017-11-25 15:42:00,392,333.0,87,4,7,0,83,57,28
4015,2017-11-26 15:42:00,355,370.66666666666674,87,6,5,0,77,52,33
4016,2017-11-27 15:42:00,306,351.0,105,7,4,0,80,51,35
4017,2017-11-28 15:42:00,195,285.3333333333333,32,1,2,0,38,28,16
4018,2017-11-29 15:42:00,260,253.66666666666663,55,4,1,0,43,35,13
4019,2017-11-30 15:42:00,237,230.66666666666663,40,14,3,0,53,44,7
4020,2017-12-01 15:42:00,308,268.3333333333333,63,11,6,0,46,46,22
4021,2017-12-02 15:42:00,313,286.0,57,10,5,0,57,54,22
4022,2017-12-03 15:42:00,328,316.3333333333333,67,6,1,0,57,54,25
4023,2017-12-04 15:42:00,255,298.6666666666667,45,3,1,0,53,39,25
4024,2017-12-05 15:42:00,364,315.6666666666667,81,5,3,0,95,93,10
4025,2017-12-06 15:42:00,227,282.0,49,4,2,0,44,42,18
4026,2017-12-07 15:42:00,285,292.0,56,8,3,0,51,40,27
4027,2017-12-08 15:42:00,282,264.6666666666667,54,14,3,0,57,42,17
4028,2017-12-09 15:42:00,393,320.0,94,10,5,0,78,57,23
4029,2017-12-10 15:42:00,339,338.0,56,15,2,0,72,45,16
4030,2017-12-11 15:42:00,291,341.0,63,4,1,0,57,40,14
4031,2017-12-12 15:42:00,255,295.0,41,1,0,0,38,18,12
4032,2017-12-13 15:42:00,280,275.3333333333333,57,7,4,0,64,45,21
4033,2017-12-14 15:42:00,203,246.0,36,5,3,0,37,30,10
4034,2017-12-15 15:42:00,299,260.6666666666667,76,7,3,0,75,47,27
4035,2017-12-16 15:42:00,328,276.6666666666667,66,7,5,0,69,54,21
4036,2017-12-17 15:42:00,365,330.6666666666667,89,5,2,0,72,53,31
4037,2017-12-18 15:42:00,241,311.3333333333333,54,3,1,0,41,33,22
4038,2017-12-19 15:42:00,226,277.3333333333333,38,5,3,0,42,33,26
4039,2017-12-20 15:42:00,284,250.3333333333333,56,8,2,0,54,38,18
4040,2017-12-21 15:42:00,308,272.6666666666667,59,0,6,0,53,33,10
4041,2017-12-22 15:42:00,278,290.0,64,12,0,0,51,34,25
4042,2017-12-23 15:42:00,272,286.0,43,15,2,0,47,35,9
4043,2017-12-24 15:42:00,315,288.3333333333333,79,16,2,0,56,54,24
4044,2017-12-25 15:42:00,325,304.0,84,16,2,0,70,51,27
4045,2017-12-26 15:42:00,339,326.3333333333333,86,4,5,0,71,51,29
4046,2017-12-27 15:42:00,368,344.0,77,8,6,0,57,49,41
4047,2017-12-28 15:42:00,420,375.66666666666674,113,15,2,0,103,65,36
4048,2017-12-29 15:42:00,345,377.66666666666674,67,14,6,0,58,42,27
4049,2017-12-30 15:42:00,382,382.33333333333326,75,6,2,0,71,53,27
4050,2017-12-31 15:42:00,459,395.33333333333326,102,12,8,0,69,82,18
4051,2018-01-01 15:42:00,573,471.33333333333326,156,6,10,0,134,81,32
4052,2018-01-02 15:42:00,419,483.66666666666674,96,5,5,0,59,50,27
4053,2018-01-03 15:42:00,935,642.3333333333334,151,12,6,0,132,97,41
4054,2018-01-04 15:42:00,1993,1115.6666666666667,177,20,15,0,193,143,71
4055,2018-01-05 15:42:00,332,1086.6666666666667,79,4,5,0,63,48,21
4056,2018-01-06 15:42:00,0,775.0,0,0,0,0,0,0,0
4057,2018-01-07 15:42:00,45,125.66666666666669,6,1,0,0,8,13,1
4058,2018-01-08 15:42:00,373,139.33333333333334,88,8,3,0,66,42,13
4059,2018-01-09 15:42:00,276,231.3333333333333,56,10,2,0,60,39,15
4060,2018-01-10 15:42:00,499,382.66666666666674,68,1,2,0,52,43,37
4061,2018-01-11 15:42:00,349,374.66666666666674,61,6,2,0,70,58,21
4062,2018-01-12 15:42:00,294,380.66666666666674,58,3,1,0,44,46,8
4063,2018-01-13 15:42:00,385,342.6666666666667,70,4,1,0,89,87,17
4064,2018-01-14 15:42:00,359,346.0,67,3,2,0,49,43,16
4065,2018-01-15 15:42:00,311,351.66666666666674,73,4,0,0,56,40,14
4066,2018-01-16 15:42:00,361,343.66666666666674,84,3,2,0,70,50,27
4067,2018-01-17 15:42:00,346,339.3333333333333,55,1,1,0,55,44,20
4068,2018-01-18 15:42:00,348,351.66666666666674,74,3,2,0,62,53,18
4069,2018-01-19 15:42:00,314,336.0,56,4,0,0,43,47,11
4070,2018-01-20 15:42:00,374,345.33333333333326,60,2,3,0,64,48,21
4071,2018-01-21 15:42:00,385,357.66666666666674,69,2,2,0,66,50,19
4072,2018-01-22 15:42:00,245,334.6666666666667,59,5,1,0,48,38,10
4073,2018-01-23 15:42:00,268,299.3333333333333,45,4,4,0,57,26,10
4074,2018-01-24 15:42:00,279,264.0,58,2,4,0,44,27,21
4075,2018-01-25 15:42:00,181,242.66666666666663,33,1,1,0,35,37,12
4076,2018-01-26 15:42:00,297,252.3333333333333,69,1,1,0,52,39,12
4077,2018-01-27 15:42:00,444,307.3333333333333,63,6,0,0,85,53,14
4078,2018-01-28 15:42:00,282,341.0,65,5,4,0,38,46,18
4079,2018-01-29 15:42:00,335,353.66666666666674,94,4,3,0,65,52,30
4080,2018-01-30 15:42:00,298,305.0,77,7,5,0,70,42,17
4081,2018-01-31 15:42:00,205,279.3333333333333,38,4,1,0,25,30,7
4082,2018-02-01 15:42:00,323,275.3333333333333,55,2,3,0,75,44,25
4083,2018-02-02 15:42:00,311,279.6666666666667,64,5,3,0,74,37,18
4084,2018-02-03 15:42:00,387,340.3333333333333,85,4,2,0,85,81,24
4085,2018-02-04 15:42:00,275,324.3333333333333,47,2,1,0,56,36,16
4086,2018-02-05 15:42:00,222,294.6666666666667,40,1,0,0,39,23,13
4087,2018-02-06 15:42:00,285,260.6666666666667,54,3,3,0,71,29,27
4088,2018-02-07 15:42:00,306,271.0,35,4,1,0,39,26,14
4089,2018-02-08 15:42:00,538,376.33333333333326,102,8,5,0,90,89,63
4090,2018-02-09 15:42:00,406,416.66666666666674,86,7,3,0,100,68,26
4091,2018-02-10 15:42:00,416,453.33333333333326,103,1,1,0,79,69,28
4092,2018-02-11 15:42:00,269,363.66666666666674,65,3,0,0,53,39,21
4093,2018-02-12 15:42:00,272,319.0,47,4,2,0,45,41,9
4094,2018-02-13 15:42:00,243,261.3333333333333,61,1,1,0,43,62,37
4095,2018-02-14 15:42:00,312,275.6666666666667,117,4,4,0,65,67,18
4096,2018-02-15 15:42:00,268,274.3333333333333,69,9,2,0,43,33,13
4097,2018-02-16 15:42:00,336,305.3333333333333,74,1,1,0,50,44,26
4098,2018-02-17 15:42:00,349,317.6666666666667,73,4,5,0,75,68,25
4099,2018-02-18 15:42:00,281,322.0,66,5,0,0,69,24,15
4100,2018-02-19 15:42:00,282,304.0,54,1,0,0,49,41,15
4101,2018-02-20 15:42:00,281,281.3333333333333,52,7,3,0,48,33,16
4102,2018-02-21 15:42:00,412,325.0,113,10,5,0,91,62,40
4103,2018-02-22 15:42:00,331,341.3333333333333,54,5,3,0,60,49,16
4104,2018-02-23 15:42:00,354,365.66666666666674,70,0,2,0,71,46,25
4105,2018-02-24 15:42:00,352,345.66666666666674,79,3,0,0,54,48,16
4106,2018-02-25 15:42:00,301,335.6666666666667,71,4,6,0,42,41,30
4107,2018-02-26 15:42:00,418,357.0,102,8,4,0,81,55,30
4108,2018-02-27 15:42:00,278,332.3333333333333,79,2,2,0,67,38,19
4109,2018-02-28 15:42:00,240,312.0,62,2,4,0,60,39,22
4110,2018-03-01 15:42:00,286,268.0,56,4,5,0,43,50,26
4111,2018-03-02 15:42:00,349,291.6666666666667,61,3,2,0,69,35,26
4112,2018-03-03 15:42:00,418,351.0,85,7,3,0,60,59,29
4113,2018-03-04 15:42:00,358,375.0,71,4,1,0,77,48,15
4114,2018-03-05 15:42:00,279,351.66666666666674,60,2,1,0,46,22,11
4115,2018-03-06 15:42:00,291,309.3333333333333,83,1,0,0,62,39,12
4116,2018-03-07 15:42:00,393,321.0,74,3,3,0,91,73,24
4117,2018-03-08 15:42:00,339,341.0,61,3,1,0,60,46,19
4118,2018-03-09 15:42:00,415,382.33333333333326,97,7,4,0,86,66,17
4119,2018-03-10 15:42:00,489,414.33333333333326,101,4,3,0,79,52,26
4120,2018-03-11 15:42:00,771,558.3333333333334,95,3,1,0,109,77,25
4121,2018-03-12 15:42:00,208,489.33333333333326,59,2,1,0,59,25,12
4122,2018-03-13 15:42:00,167,382.0,48,2,0,0,46,30,10
4123,2018-03-14 15:42:00,259,211.3333333333333,68,2,4,0,61,33,25
4124,2018-03-15 15:42:00,203,209.66666666666663,49,2,2,0,34,29,9
4125,2018-03-16 15:42:00,303,255.0,89,0,3,0,72,38,32
4126,2018-03-17 15:42:00,472,326.0,93,4,4,0,77,70,26
4127,2018-03-18 15:42:00,325,366.66666666666674,75,1,3,0,68,39,22
4128,2018-03-19 15:42:00,313,370.0,65,4,7,0,47,43,29
4129,2018-03-20 15:42:00,246,294.6666666666667,52,1,7,0,47,27,25
4130,2018-03-21 15:42:00,393,317.3333333333333,82,1,1,0,72,52,24
4131,2018-03-22 15:42:00,329,322.6666666666667,71,3,8,0,56,31,24
4132,2018-03-23 15:42:00,344,355.33333333333326,53,3,4,0,62,52,13
4133,2018-03-24 15:42:00,355,342.6666666666667,100,3,2,0,65,52,26
4134,2018-03-25 15:42:00,291,330.0,68,2,1,0,60,35,17
4135,2018-03-26 15:42:00,387,344.33333333333326,75,4,3,0,67,33,21
4136,2018-03-27 15:42:00,354,344.0,73,8,6,0,70,34,28
4137,2018-03-28 15:42:00,292,344.33333333333326,60,5,10,0,63,37,21
4138,2018-03-29 15:42:00,264,303.3333333333333,58,8,3,0,67,49,16
4139,2018-03-30 15:42:00,410,322.0,97,4,6,0,80,61,35
4140,2018-03-31 15:42:00,272,315.3333333333333,52,2,3,0,51,26,17
4141,2018-04-01 15:42:00,391,357.66666666666674,84,5,0,0,78,60,25
4142,2018-04-02 15:42:00,225,296.0,54,3,1,0,34,25,18
4143,2018-04-03 15:42:00,205,273.6666666666667,37,0,2,0,40,18,12
4144,2018-04-04 15:42:00,271,233.66666666666663,37,1,2,0,44,41,29
4145,2018-04-05 15:42:00,333,269.6666666666667,69,1,1,0,58,36,24
4146,2018-04-06 15:42:00,277,293.6666666666667,57,2,0,0,53,45,12
4147,2018-04-07 15:42:00,355,321.6666666666667,73,7,3,0,62,47,29
4148,2018-04-08 15:42:00,393,341.6666666666667,65,3,3,0,59,66,17
4149,2018-04-09 15:42:00,337,361.66666666666674,73,2,2,0,70,49,20
4150,2018-04-10 15:42:00,293,341.0,48,2,1,0,55,28,15
4151,2018-04-11 15:42:00,308,312.6666666666667,82,2,2,0,64,57,14
4152,2018-04-12 15:42:00,349,316.6666666666667,88,4,2,0,50,44,31
4153,2018-04-13 15:42:00,362,339.6666666666667,73,5,4,0,60,53,22
4154,2018-04-14 15:42:00,453,388.0,76,4,6,0,88,72,24
4155,2018-04-15 15:42:00,305,373.33333333333326,76,2,5,0,36,47,18
4156,2018-04-16 15:42:00,314,357.33333333333326,42,0,3,0,50,45,11
4157,2018-04-17 15:42:00,219,279.3333333333333,49,3,1,0,53,21,12
4158,2018-04-18 15:42:00,193,242.0,49,1,1,0,31,27,8
4159,2018-04-19 15:42:00,172,194.66666666666663,37,1,2,0,33,25,12
4160,2018-04-20 15:42:00,381,248.66666666666663,77,2,1,0,60,57,28
4161,2018-04-21 15:42:00,300,284.3333333333333,45,3,1,0,38,44,18
4162,2018-04-22 15:42:00,312,331.0,59,3,6,0,64,52,20
4163,2018-04-23 15:42:00,199,270.3333333333333,35,2,3,0,33,14,21
4164,2018-04-24 15:42:00,187,232.66666666666663,33,0,3,0,38,29,14
4165,2018-04-25 15:42:00,308,231.3333333333333,158,0,3,0,35,36,12
4166,2018-04-26 15:42:00,248,247.66666666666663,37,1,0,0,39,29,10
4167,2018-04-27 15:42:00,353,303.0,69,3,4,0,62,50,29
4168,2018-04-28 15:42:00,336,312.3333333333333,83,5,4,0,63,40,52
4169,2018-04-29 15:42:00,287,325.3333333333333,62,4,1,0,33,40,21
4170,2018-04-30 15:42:00,274,299.0,40,4,3,0,34,25,32
4171,2018-05-01 15:42:00,324,295.0,78,4,3,0,75,61,23
4172,2018-05-02 15:42:00,4705,1767.666666666667,333,42,24,0,394,287,122
4173,2018-05-03 15:42:00,293,1774.0,50,7,2,0,63,45,10
4174,2018-05-04 15:42:00,373,1790.333333333333,79,4,3,0,63,37,37
4175,2018-05-05 15:42:00,330,332.0,72,3,5,0,62,52,20
4176,2018-05-06 15:42:00,281,328.0,67,7,3,0,67,31,19
4177,2018-05-07 15:42:00,335,315.3333333333333,95,5,2,0,79,49,30
4178,2018-05-08 15:42:00,253,289.6666666666667,44,4,2,0,55,34,9
4179,2018-05-09 15:42:00,291,293.0,72,5,1,0,78,44,23
4180,2018-05-10 15:42:00,219,254.3333333333333,36,0,3,0,36,34,6
4181,2018-05-11 15:42:00,263,257.6666666666667,58,1,4,0,57,39,15
4182,2018-05-12 15:42:00,357,279.6666666666667,86,6,1,0,86,55,23
4183,2018-05-13 15:42:00,299,306.3333333333333,63,2,2,0,72,61,20
4184,2018-05-14 15:42:00,329,328.3333333333333,89,3,2,0,63,46,19
4185,2018-05-15 15:42:00,275,301.0,66,2,1,0,61,37,22
4186,2018-05-16 15:42:00,313,305.6666666666667,80,6,0,0,83,43,14
4187,2018-05-17 15:42:00,207,265.0,44,0,6,0,30,21,24
4188,2018-05-18 15:42:00,201,240.3333333333333,51,3,4,0,44,32,16
4189,2018-05-19 15:42:00,3,137.0,0,0,0,0,0,0,0
4190,2018-05-20 15:42:00,11,71.66666666666667,0,0,0,0,1,0,0
4191,2018-05-21 15:42:00,1,5.0,0,0,0,0,0,0,0
4192,2018-05-22 15:42:00,1,4.333333333333333,0,0,0,0,0,0,0
4193,2018-05-23 15:42:00,1,1.0,0,0,0,0,1,1,0
4194,2018-05-24 15:42:00,0,0.6666666666666666,0,0,0,0,0,0,0
4195,2018-05-25 15:42:00,0,0.3333333333333333,0,0,0,0,0,0,0
4196,2018-05-26 15:42:00,0,0.0,0,0,0,0,0,0,0
4197,2018-05-27 15:42:00,0,0.0,0,0,0,0,0,0,0
4198,2018-05-28 15:42:00,0,0.0,0,0,0,0,0,0,0
4199,2018-05-29 15:42:00,1,0.3333333333333333,1,0,0,0,0,1,0
4200,2018-05-30 15:42:00,0,0.3333333333333333,0,0,0,0,0,0,0
4201,2018-05-31 15:42:00,0,0.3333333333333333,0,0,0,0,0,0,0
4202,2018-06-01 15:42:00,0,0.0,0,0,0,0,0,0,0
4203,2018-06-02 15:42:00,0,0.0,0,0,0,0,0,0,0
4204,2018-06-03 15:42:00,0,0.0,0,0,0,0,0,0,0
4205,2018-06-04 15:42:00,7,2.333333333333333,3,0,0,0,3,1,0
4206,2018-06-05 15:42:00,247,84.66666666666667,47,1,3,0,47,38,28
4207,2018-06-06 15:42:00,256,170.0,55,2,2,0,52,52,15
4208,2018-06-07 15:42:00,176,226.3333333333333,30,4,4,0,33,37,8
4209,2018-06-08 15:42:00,268,233.3333333333333,54,1,2,0,43,30,18
4210,2018-06-09 15:42:00,343,262.3333333333333,78,5,3,0,69,51,37
4211,2018-06-10 15:42:00,370,327.0,68,6,3,0,90,57,21
4212,2018-06-11 15:42:00,337,350.0,80,4,4,0,67,57,28
4213,2018-06-12 15:42:00,140,282.3333333333333,26,1,4,0,25,17,7
4214,2018-06-13 15:42:00,191,222.66666666666663,43,3,3,0,48,42,11
4215,2018-06-14 15:42:00,199,176.66666666666663,35,2,0,0,24,26,8
4216,2018-06-15 15:42:00,193,194.3333333333333,29,0,0,0,38,30,14
4217,2018-06-16 15:42:00,230,207.3333333333333,51,1,3,0,38,32,14
4218,2018-06-17 15:42:00,317,246.66666666666663,74,4,1,0,60,48,36
4219,2018-06-18 15:42:00,400,315.6666666666667,143,11,2,0,75,64,28
4220,2018-06-19 15:42:00,282,333.0,54,3,3,0,36,36,16
4221,2018-06-20 15:42:00,265,315.6666666666667,47,1,2,0,59,52,23
4222,2018-06-21 15:42:00,192,246.3333333333333,32,8,2,0,40,29,12
4223,2018-06-22 15:42:00,293,250.0,73,3,6,0,53,44,20
4224,2018-06-23 15:42:00,365,283.3333333333333,73,2,6,0,68,60,30
4225,2018-06-24 15:42:00,273,310.3333333333333,57,7,1,0,46,44,22
4226,2018-06-25 15:42:00,344,327.3333333333333,75,2,4,0,34,37,28
4227,2018-06-26 15:42:00,204,273.6666666666667,39,1,2,0,32,21,13
4228,2018-06-27 15:42:00,195,247.66666666666663,27,3,2,0,25,33,15
4229,2018-06-28 15:42:00,247,215.3333333333333,64,4,0,0,40,29,18
4230,2018-06-29 15:42:00,387,276.3333333333333,81,10,9,0,75,65,15
4231,2018-06-30 15:42:00,217,283.6666666666667,35,1,4,0,39,42,16
4232,2018-07-01 15:42:00,298,300.6666666666667,58,3,2,0,63,32,29
4233,2018-07-02 15:42:00,2354,956.3333333333336,179,22,19,0,222,157,101
4234,2018-07-03 15:42:00,230,960.6666666666664,52,1,0,0,45,30,9
4235,2018-07-04 15:42:00,242,942.0,72,3,3,0,51,37,26
4236,2018-07-05 15:42:00,284,252.0,44,2,1,0,56,24,18
4237,2018-07-06 15:42:00,331,285.6666666666667,88,7,4,0,84,52,35
4238,2018-07-07 15:42:00,584,399.66666666666674,96,9,2,0,84,82,43
4239,2018-07-08 15:42:00,327,414.0,54,5,5,0,61,44,22
4240,2018-07-09 15:42:00,224,378.33333333333326,45,4,1,0,42,22,18
4241,2018-07-10 15:42:00,230,260.3333333333333,57,7,2,0,40,25,30
4242,2018-07-11 15:42:00,272,242.0,66,6,2,0,70,46,27
4243,2018-07-12 15:42:00,180,227.3333333333333,37,1,2,0,31,31,20
4244,2018-07-13 15:42:00,272,241.3333333333333,53,2,4,0,59,38,29
4245,2018-07-14 15:42:00,251,234.3333333333333,49,4,2,0,59,36,16
4246,2018-07-15 15:42:00,344,289.0,55,2,2,0,72,32,19
4247,2018-07-16 15:42:00,317,304.0,50,8,0,0,57,52,29
4248,2018-07-17 15:42:00,243,301.3333333333333,48,2,0,0,65,32,18
4249,2018-07-18 15:42:00,240,266.6666666666667,44,2,1,0,41,21,14
4250,2018-07-19 15:42:00,224,235.66666666666663,45,1,1,0,35,32,15
4251,2018-07-20 15:42:00,309,257.6666666666667,61,1,1,0,48,47,23
4252,2018-07-21 15:42:00,333,288.6666666666667,85,3,4,0,67,41,25
4253,2018-07-22 15:42:00,341,327.6666666666667,75,4,9,0,55,40,23
4254,2018-07-23 15:42:00,345,339.6666666666667,68,1,7,0,60,46,19
4255,2018-07-24 15:42:00,186,290.6666666666667,51,1,2,0,33,19,18
4256,2018-07-25 15:42:00,280,270.3333333333333,52,0,7,0,52,35,10
4257,2018-07-26 15:42:00,352,272.6666666666667,72,3,3,0,67,50,26
4258,2018-07-27 15:42:00,286,306.0,50,4,4,0,46,50,20
4259,2018-07-28 15:42:00,388,342.0,78,4,4,0,71,34,36
4260,2018-07-29 15:42:00,369,347.66666666666674,91,3,1,0,57,51,37
4261,2018-07-30 15:42:00,375,377.33333333333326,76,2,3,0,68,52,27
4262,2018-07-31 15:42:00,299,347.66666666666674,53,2,1,0,52,28,12
4263,2018-08-01 15:42:00,290,321.3333333333333,50,2,5,0,56,26,13
4264,2018-08-02 15:42:00,326,305.0,77,5,9,0,74,38,24
4265,2018-08-03 15:42:00,339,318.3333333333333,65,7,4,0,61,47,23
4266,2018-08-04 15:42:00,417,360.66666666666674,74,9,5,0,82,66,45
4267,2018-08-05 15:42:00,267,341.0,57,2,4,0,44,35,27
4268,2018-08-06 15:42:00,303,329.0,63,2,2,0,80,44,17
4269,2018-08-07 15:42:00,266,278.6666666666667,49,4,6,0,39,33,20
4270,2018-08-08 15:42:00,184,251.0,27,0,0,0,24,22,12
4271,2018-08-09 15:42:00,236,228.66666666666663,68,4,1,0,61,38,29
4272,2018-08-10 15:42:00,402,274.0,62,1,3,0,62,57,28
4273,2018-08-11 15:42:00,372,336.6666666666667,71,5,5,0,73,63,33
4274,2018-08-12 15:42:00,282,352.0,66,4,2,0,48,41,19
4275,2018-08-13 15:42:00,271,308.3333333333333,85,6,1,0,53,37,13
4276,2018-08-14 15:42:00,215,256.0,40,3,5,0,39,29,11
4277,2018-08-15 15:42:00,213,233.0,55,3,2,0,45,31,22
4278,2018-08-16 15:42:00,241,223.0,54,2,4,0,55,18,18
4279,2018-08-17 15:42:00,239,231.0,53,0,0,0,38,33,13
4280,2018-08-18 15:42:00,469,316.3333333333333,80,4,3,0,85,80,31
4281,2018-08-19 15:42:00,310,339.3333333333333,58,3,2,0,56,37,15
4282,2018-08-20 15:42:00,214,331.0,39,2,5,0,39,33,12
4283,2018-08-21 15:42:00,217,247.0,38,1,1,0,40,19,13
4284,2018-08-22 15:42:00,296,242.3333333333333,60,3,3,0,54,35,12
4285,2018-08-23 15:42:00,325,279.3333333333333,82,5,5,0,57,62,32
4286,2018-08-24 15:42:00,280,300.3333333333333,69,2,2,0,64,50,16
4287,2018-08-25 15:42:00,318,307.6666666666667,54,4,3,0,46,34,21
4288,2018-08-26 15:42:00,276,291.3333333333333,59,4,7,0,48,29,14
4289,2018-08-27 15:42:00,502,365.33333333333326,105,3,7,0,121,86,49
4290,2018-08-28 15:42:00,228,335.3333333333333,42,5,1,0,45,32,21
4291,2018-08-29 15:42:00,238,322.6666666666667,59,4,1,0,53,35,22
4292,2018-08-30 15:42:00,241,235.66666666666663,58,0,3,0,54,31,21
4293,2018-08-31 15:42:00,378,285.6666666666667,74,10,9,0,81,61,21
4294,2018-09-01 15:42:00,340,319.6666666666667,74,7,3,0,65,44,23
4295,2018-09-02 15:42:00,537,418.33333333333326,91,6,10,0,77,51,69
4296,2018-09-03 15:42:00,245,374.0,51,1,0,0,37,32,10
4297,2018-09-04 15:42:00,379,387.0,81,3,3,0,79,78,15
4298,2018-09-05 15:42:00,173,265.6666666666667,47,1,1,0,31,32,12
4299,2018-09-06 15:42:00,262,271.3333333333333,60,3,0,0,43,25,20
4300,2018-09-07 15:42:00,176,203.66666666666663,34,0,0,0,29,24,6
4301,2018-09-08 15:42:00,338,258.6666666666667,48,1,0,0,50,39,37
4302,2018-09-09 15:42:00,273,262.3333333333333,68,5,5,0,52,23,28
4303,2018-09-10 15:42:00,188,266.3333333333333,46,1,3,0,30,27,21
4304,2018-09-11 15:42:00,278,246.3333333333333,67,2,3,0,50,34,31
4305,2018-09-12 15:42:00,198,221.3333333333333,38,0,3,0,31,29,25
4306,2018-09-13 15:42:00,230,235.3333333333333,45,2,4,0,42,36,24
4307,2018-09-14 15:42:00,242,223.3333333333333,70,3,6,0,52,41,23
4308,2018-09-15 15:42:00,334,268.6666666666667,62,5,6,0,52,48,23
4309,2018-09-16 15:42:00,397,324.3333333333333,75,2,3,0,67,70,33
4310,2018-09-17 15:42:00,329,353.33333333333326,84,4,4,0,79,50,20
4311,2018-09-18 15:42:00,234,320.0,30,1,4,0,42,35,15
4312,2018-09-19 15:42:00,214,259.0,52,0,3,0,45,31,12
4313,2018-09-20 15:42:00,72,173.33333333333337,15,1,1,0,14,10,5
4314,2018-09-21 15:42:00,319,201.66666666666663,75,7,3,0,69,47,18
4315,2018-09-22 15:42:00,300,230.3333333333333,85,7,6,0,64,37,24
4316,2018-09-23 15:42:00,263,294.0,58,1,3,0,50,24,18
4317,2018-09-24 15:42:00,290,284.3333333333333,51,1,4,0,61,59,26
4318,2018-09-25 15:42:00,182,245.0,33,2,1,0,19,21,9
4319,2018-09-26 15:42:00,218,230.0,41,2,2,0,34,28,20
4320,2018-09-27 15:42:00,199,199.66666666666663,41,4,2,0,49,27,14
4321,2018-09-28 15:42:00,210,209.0,63,3,1,0,38,30,14
4322,2018-09-29 15:42:00,337,248.66666666666663,53,2,2,0,60,55,18
4323,2018-09-30 15:42:00,199,248.66666666666663,40,1,2,0,43,37,15
4324,2018-10-01 15:42:00,247,261.0,57,2,5,0,53,30,33
4325,2018-10-02 15:42:00,294,246.66666666666663,68,7,10,0,51,37,31
4326,2018-10-03 15:42:00,196,245.66666666666663,41,7,4,0,29,33,8
4327,2018-10-04 15:42:00,278,256.0,64,3,1,0,53,32,10
4328,2018-10-05 15:42:00,255,243.0,59,1,2,0,47,51,16
4329,2018-10-06 15:42:00,360,297.6666666666667,76,3,2,0,60,44,47
4330,2018-10-07 15:42:00,333,316.0,67,1,3,0,58,61,26
4331,2018-10-08 15:42:00,195,296.0,47,1,4,0,36,28,17
4332,2018-10-09 15:42:00,226,251.3333333333333,38,7,27,0,46,20,12
4333,2018-10-10 15:42:00,342,254.3333333333333,73,3,2,0,59,44,25
4334,2018-10-11 15:42:00,299,289.0,75,5,2,0,59,40,28
4335,2018-10-12 15:42:00,319,320.0,67,5,3,0,46,51,26
4336,2018-10-13 15:42:00,628,415.33333333333326,125,17,24,0,118,73,67
4337,2018-10-14 15:42:00,371,439.33333333333326,96,4,5,0,90,71,22
4338,2018-10-15 15:42:00,362,453.66666666666674,66,4,15,0,78,56,18
4339,2018-10-16 15:42:00,209,314.0,43,2,3,0,43,27,16
4340,2018-10-17 15:42:00,287,286.0,63,4,2,0,40,27,29
4341,2018-10-18 15:42:00,217,237.66666666666663,38,4,7,0,43,24,20
4342,2018-10-19 15:42:00,306,270.0,74,1,8,0,71,52,28
4343,2018-10-20 15:42:00,451,324.6666666666667,96,27,19,0,83,67,47
4344,2018-10-21 15:42:00,354,370.33333333333326,79,6,9,0,87,80,36
4345,2018-10-22 15:42:00,261,355.33333333333326,59,1,3,0,40,35,33
4346,2018-10-23 15:42:00,215,276.6666666666667,49,2,4,0,54,32,24
4347,2018-10-24 15:42:00,182,219.3333333333333,25,3,5,0,28,15,14
4348,2018-10-25 15:42:00,207,201.3333333333333,39,2,11,0,46,25,23
4349,2018-10-26 15:42:00,238,209.0,58,1,10,0,47,35,26
4350,2018-10-27 15:42:00,419,288.0,87,9,7,0,78,56,26
4351,2018-10-28 15:42:00,229,295.3333333333333,58,0,2,0,40,36,19
4352,2018-10-29 15:42:00,282,310.0,58,3,6,0,52,40,29
4353,2018-10-30 15:42:00,278,263.0,57,1,9,0,70,32,31
4354,2018-10-31 15:42:00,189,249.66666666666663,49,3,7,0,35,29,23
