,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,road trip,road trip_norm,road trip_ravg
351,351,351,351,12-17,2.06931012300855,1.466966232201975,0.6587963681565624
352,352,352,352,12-18,1.875534555736888,0.8313624066453189,0.16200295208676543
353,353,353,353,12-19,1.5574017136278449,-0.2121460930420425,0.19818772392492545
354,354,354,354,12-20,1.21013432152002,-1.3512189184895045,-0.22061124262888318
355,355,355,355,12-21,1.5836941022328783,-0.12590434948438914,-0.7452752831896946
356,356,356,356,12-22,1.0328509223080051,-1.932726733604661,-0.8721454155867754
357,357,357,357,12-23,1.1095889759779345,-1.6810180111628936,-1.0462010943312723
358,358,358,358,12-24,1.6434623350870723,0.07014161226283383,-0.9771920237378143
359,359,359,359,12-25,1.2390171804067247,-1.256480165509023,-1.0826065719303344
360,360,360,360,12-26,1.336366461071032,-0.9371644949287566,-0.9778573143473098
361,361,361,361,12-27,1.3908686686527518,-0.7583916386395098,-0.8638898854148054
362,362,362,362,12-28,1.2244593990977042,-1.3042311881065138,-1.1624972390637887
363,363,363,363,12-29,1.318059431666723,-0.9972134375678664,
364,364,364,364,12-30,1.0972465287789916,-1.7215025096310668,
365,365,365,365,12-31,,,
